           1 -0.91414792593893124     
           2 -0.91414792593893124     
           3   1.3974417042298710     
           4   1.3974417042298710     
           5   2.5243720258851003     
           6   2.5243720258851003     
           7   2.5243720258851003     
           8   2.5243720258851003     
           9   2.5243720258851003     
          10   2.5243720258851003     
