1           1           1           1  0.6745952445925139     
1           2           1           2  0.663566898692003  
2           1           2           1  0.663566898692003 
1           2           2           1  0.18125866055306647  
2           1           1           2  0.18125866055306647 
1           1           2           2  0.18125866055306647 
2           2           1           1  0.18125866055306647
2           2           2           2  0.6975002969364961  
