           3           7           7           3   2.8528661607405536E-002
           3           8           1           8  0.23048476788510763     
           3           8           3           8  0.77495325163802398     
           3           8           7           2   2.5385755504997193E-002
           3           8           7           4   2.8528661607405536E-002
           3           9           1           9  0.23048476788510763     
           3           9           3           9  0.77495325163802398     
           3           9           9           1   2.5385755504997193E-002
           3           9           9           3   2.8528661607405536E-002
           3          10           1          10  0.23048476788510763     
           3          10           3          10  0.77495325163802398     
           3          10           9           2   2.5385755504997193E-002
           3          10           9           4   2.8528661607405536E-002
           4           1           2           1  0.31644683544560104     
           4           1           2           3  0.22750515843306124     
           4           1           4           1  0.85759242962769755     
           4           1           4           3  0.25519529604128716     
           4           1           6           5   2.5385755504997196E-002
           4           1           8           7   2.5385755504997196E-002
           4           1          10           9   2.5385755504997196E-002
           4           2           2           2  0.31644683544560104     
           4           2           2           4  0.22750515843306124     
           4           2           4           2  0.85759242962769755     
           4           2           4           4  0.25519529604128716     
           4           2           6           6   2.5385755504997196E-002
           4           2           8           8   2.5385755504997196E-002
           4           2          10          10   2.5385755504997196E-002
           4           3           2           1  0.22750515843306124     
           4           3           2           3  0.25519529604128710     
           4           3           4           1  0.25519529604128688     
           4           3           4           3  0.76549472675247321     
           4           3           6           5   2.8528661607405536E-002
           4           3           8           7   2.8528661607405536E-002
           4           3          10           9   2.8528661607405536E-002
           4           4           2           2  0.22750515843306124     
           4           4           2           4  0.25519529604128710     
           4           4           4           2  0.25519529604128688     
           4           4           4           4  0.76549472675247321     
           4           4           6           6   2.8528661607405536E-002
           4           4           8           8   2.8528661607405536E-002
           4           4          10          10   2.8528661607405536E-002
           4           5           2           5  0.23048476788510763     
           4           5           4           5  0.77495325163802398     
           4           5           6           1   2.5385755504997193E-002
           4           5           6           3   2.8528661607405536E-002
           4           6           2           6  0.23048476788510763     
           4           6           4           6  0.77495325163802398     
           4           6           6           2   2.5385755504997193E-002
           4           6           6           4   2.8528661607405536E-002
           4           7           2           7  0.23048476788510763     
           4           7           4           7  0.77495325163802398     
           4           7           8           1   2.5385755504997193E-002
           4           7           8           3   2.8528661607405536E-002
           4           8           2           8  0.23048476788510763     
           4           8           4           8  0.77495325163802398     
           4           8           8           2   2.5385755504997193E-002
           4           8           8           4   2.8528661607405536E-002
           4           9           2           9  0.23048476788510763     
           4           9           4           9  0.77495325163802398     
           4           9          10           1   2.5385755504997193E-002
           4           9          10           3   2.8528661607405536E-002
           4          10           2          10  0.23048476788510763     
           4          10           4          10  0.77495325163802398     
           4          10          10           2   2.5385755504997193E-002
           4          10          10           4   2.8528661607405536E-002
           5           1           1           5  0.18314923638550140     
           5           1           3           5   2.5385755504997196E-002
           5           1           5           1  0.96126198591768763     
           5           1           5           3  0.23048476788510763     
           5           2           1           6  0.18314923638550140     
           5           2           3           6   2.5385755504997196E-002
           5           2           5           2  0.96126198591768763     
           5           2           5           4  0.23048476788510763     
           5           3           1           5   2.5385755504997193E-002
           5           3           3           5   2.8528661607405536E-002
           5           3           5           1  0.23048476788510763     
           5           3           5           3  0.77495325163802398     
           5           4           1           6   2.5385755504997193E-002
           5           4           3           6   2.8528661607405536E-002
           5           4           5           2  0.23048476788510763     
           5           4           5           4  0.77495325163802398     
           5           5           1           1  0.18314923638550140     
           5           5           1           3   2.5385755504997196E-002
           5           5           3           1   2.5385755504997193E-002
           5           5           3           3   2.8528661607405536E-002
           5           5           5           5   1.0405308991232869     
           5           5           7           7   6.3705973415711006E-002
           5           5           9           9   6.3705973415711006E-002
           5           6           1           2  0.18314923638550140     
           5           6           1           4   2.5385755504997196E-002
           5           6           3           2   2.5385755504997193E-002
           5           6           3           4   2.8528661607405536E-002
           5           6           5           6   1.0405308991232869     
           5           6           7           8   6.3705973415711006E-002
           5           6           9          10   6.3705973415711006E-002
           5           7           5           7  0.91311895229186402     
           5           7           7           5   6.3705973415711006E-002
           5           8           5           8  0.91311895229186402     
           5           8           7           6   6.3705973415711006E-002
           5           9           5           9  0.91311895229186402     
           5           9           9           5   6.3705973415711006E-002
           5          10           5          10  0.91311895229186402     
           5          10           9           6   6.3705973415711006E-002
           6           1           2           5  0.18314923638550140     
           6           1           4           5   2.5385755504997196E-002
           6           1           6           1  0.96126198591768763     
           6           1           6           3  0.23048476788510763     
           6           2           2           6  0.18314923638550140     
           6           2           4           6   2.5385755504997196E-002
           6           2           6           2  0.96126198591768763     
           6           2           6           4  0.23048476788510763     
           6           3           2           5   2.5385755504997193E-002
           6           3           4           5   2.8528661607405536E-002
           6           3           6           1  0.23048476788510763     
           6           3           6           3  0.77495325163802398     
           6           4           2           6   2.5385755504997193E-002
           6           4           4           6   2.8528661607405536E-002
           6           4           6           2  0.23048476788510763     
           6           4           6           4  0.77495325163802398     
           6           5           2           1  0.18314923638550140     
           6           5           2           3   2.5385755504997196E-002
           6           5           4           1   2.5385755504997193E-002
           6           5           4           3   2.8528661607405536E-002
           6           5           6           5   1.0405308991232869     
           6           5           8           7   6.3705973415711006E-002
           6           5          10           9   6.3705973415711006E-002
           6           6           2           2  0.18314923638550140     
           6           6           2           4   2.5385755504997196E-002
           6           6           4           2   2.5385755504997193E-002
           6           6           4           4   2.8528661607405536E-002
           6           6           6           6   1.0405308991232869     
           6           6           8           8   6.3705973415711006E-002
           6           6          10          10   6.3705973415711006E-002
           6           7           6           7  0.91311895229186402     
           6           7           8           5   6.3705973415711006E-002
           6           8           6           8  0.91311895229186402     
           6           8           8           6   6.3705973415711006E-002
           6           9           6           9  0.91311895229186402     
           6           9          10           5   6.3705973415711006E-002
           6          10           6          10  0.91311895229186402     
           6          10          10           6   6.3705973415711006E-002
           7           1           1           7  0.18314923638550140     
           7           1           3           7   2.5385755504997196E-002
           7           1           7           1  0.96126198591768763     
           7           1           7           3  0.23048476788510763     
           7           2           1           8  0.18314923638550140     
           7           2           3           8   2.5385755504997196E-002
           7           2           7           2  0.96126198591768763     
           7           2           7           4  0.23048476788510763     
           7           3           1           7   2.5385755504997193E-002
           7           3           3           7   2.8528661607405536E-002
           7           3           7           1  0.23048476788510763     
           7           3           7           3  0.77495325163802398     
           7           4           1           8   2.5385755504997193E-002
           7           4           3           8   2.8528661607405536E-002
           7           4           7           2  0.23048476788510763     
           7           4           7           4  0.77495325163802398     
           7           5           5           7   6.3705973415711006E-002
           7           5           7           5  0.91311895229186402     
           7           6           5           8   6.3705973415711006E-002
           7           6           7           6  0.91311895229186402     
           7           7           1           1  0.18314923638550140     
           7           7           1           3   2.5385755504997196E-002
           7           7           3           1   2.5385755504997193E-002
           7           7           3           3   2.8528661607405536E-002
           7           7           5           5   6.3705973415711006E-002
           7           7           7           7   1.0405308991232869     
           7           7           9           9   6.3705973415711006E-002
           7           8           1           2  0.18314923638550140     
           7           8           1           4   2.5385755504997196E-002
           7           8           3           2   2.5385755504997193E-002
           7           8           3           4   2.8528661607405536E-002
           7           8           5           6   6.3705973415711006E-002
           7           8           7           8   1.0405308991232869     
           7           8           9          10   6.3705973415711006E-002
           7           9           7           9  0.91311895229186402     
           7           9           9           7   6.3705973415711006E-002
           7          10           7          10  0.91311895229186402     
           7          10           9           8   6.3705973415711006E-002
           8           1           2           7  0.18314923638550140     
           8           1           4           7   2.5385755504997196E-002
           8           1           8           1  0.96126198591768763     
           8           1           8           3  0.23048476788510763     
           8           2           2           8  0.18314923638550140     
           8           2           4           8   2.5385755504997196E-002
           8           2           8           2  0.96126198591768763     
           8           2           8           4  0.23048476788510763     
           8           3           2           7   2.5385755504997193E-002
           8           3           4           7   2.8528661607405536E-002
           8           3           8           1  0.23048476788510763     
           8           3           8           3  0.77495325163802398     
           8           4           2           8   2.5385755504997193E-002
           8           4           4           8   2.8528661607405536E-002
           8           4           8           2  0.23048476788510763     
           8           4           8           4  0.77495325163802398     
           8           5           6           7   6.3705973415711006E-002
           8           5           8           5  0.91311895229186402     
           8           6           6           8   6.3705973415711006E-002
           8           6           8           6  0.91311895229186402     
           8           7           2           1  0.18314923638550140     
           8           7           2           3   2.5385755504997196E-002
           8           7           4           1   2.5385755504997193E-002
           8           7           4           3   2.8528661607405536E-002
           8           7           6           5   6.3705973415711006E-002
           8           7           8           7   1.0405308991232869     
           8           7          10           9   6.3705973415711006E-002
           8           8           2           2  0.18314923638550140     
           8           8           2           4   2.5385755504997196E-002
           8           8           4           2   2.5385755504997193E-002
           8           8           4           4   2.8528661607405536E-002
           8           8           6           6   6.3705973415711006E-002
           8           8           8           8   1.0405308991232869     
           8           8          10          10   6.3705973415711006E-002
           8           9           8           9  0.91311895229186402     
           8           9          10           7   6.3705973415711006E-002
           8          10           8          10  0.91311895229186402     
           8          10          10           8   6.3705973415711006E-002
           9           1           1           9  0.18314923638550140     
           9           1           3           9   2.5385755504997196E-002
           9           1           9           1  0.96126198591768763     
           9           1           9           3  0.23048476788510763     
           9           2           1          10  0.18314923638550140     
           9           2           3          10   2.5385755504997196E-002
           9           2           9           2  0.96126198591768763     
           9           2           9           4  0.23048476788510763     
           9           3           1           9   2.5385755504997193E-002
           9           3           3           9   2.8528661607405536E-002
           9           3           9           1  0.23048476788510763     
           9           3           9           3  0.77495325163802398     
           9           4           1          10   2.5385755504997193E-002
           9           4           3          10   2.8528661607405536E-002
           9           4           9           2  0.23048476788510763     
           9           4           9           4  0.77495325163802398     
           9           5           5           9   6.3705973415711006E-002
           9           5           9           5  0.91311895229186402     
           9           6           5          10   6.3705973415711006E-002
           9           6           9           6  0.91311895229186402     
           9           7           7           9   6.3705973415711006E-002
           9           7           9           7  0.91311895229186402     
           9           8           7          10   6.3705973415711006E-002
           9           8           9           8  0.91311895229186402     
           9           9           1           1  0.18314923638550140     
           9           9           1           3   2.5385755504997196E-002
           9           9           3           1   2.5385755504997193E-002
           9           9           3           3   2.8528661607405536E-002
           9           9           5           5   6.3705973415711006E-002
           9           9           7           7   6.3705973415711006E-002
           9           9           9           9   1.0405308991232869     
           9          10           1           2  0.18314923638550140     
           9          10           1           4   2.5385755504997196E-002
           9          10           3           2   2.5385755504997193E-002
           9          10           3           4   2.8528661607405536E-002
           9          10           5           6   6.3705973415711006E-002
           9          10           7           8   6.3705973415711006E-002
           9          10           9          10   1.0405308991232869     
          10           1           2           9  0.18314923638550140     
          10           1           4           9   2.5385755504997196E-002
          10           1          10           1  0.96126198591768763     
          10           1          10           3  0.23048476788510763     
          10           2           2          10  0.18314923638550140     
          10           2           4          10   2.5385755504997196E-002
          10           2          10           2  0.96126198591768763     
          10           2          10           4  0.23048476788510763     
          10           3           2           9   2.5385755504997193E-002
          10           3           4           9   2.8528661607405536E-002
          10           3          10           1  0.23048476788510763     
          10           3          10           3  0.77495325163802398     
          10           4           2          10   2.5385755504997193E-002
          10           4           4          10   2.8528661607405536E-002
          10           4          10           2  0.23048476788510763     
          10           4          10           4  0.77495325163802398     
          10           5           6           9   6.3705973415711006E-002
          10           5          10           5  0.91311895229186402     
          10           6           6          10   6.3705973415711006E-002
          10           6          10           6  0.91311895229186402     
          10           7           8           9   6.3705973415711006E-002
          10           7          10           7  0.91311895229186402     
          10           8           8          10   6.3705973415711006E-002
          10           8          10           8  0.91311895229186402     
          10           9           2           1  0.18314923638550140     
          10           9           2           3   2.5385755504997196E-002
          10           9           4           1   2.5385755504997193E-002
          10           9           4           3   2.8528661607405536E-002
          10           9           6           5   6.3705973415711006E-002
          10           9           8           7   6.3705973415711006E-002
          10           9          10           9   1.0405308991232869     
          10          10           2           2  0.18314923638550140     
          10          10           2           4   2.5385755504997196E-002
          10          10           4           2   2.5385755504997193E-002
          10          10           4           4   2.8528661607405536E-002
          10          10           6           6   6.3705973415711006E-002
          10          10           8           8   6.3705973415711006E-002
          10          10          10          10   1.0405308991232869     
