           1           1           1           1   1.0268646253649938     
           1           1           1           2  0.31644683544560104     
           1           1           2           1  0.31644683544560093     
           1           1           2           2  0.22750515843306121     
           1           1           3           3  0.18314923638550140     
           1           1           4           4  0.18314923638550140     
           1           1           5           5  0.18314923638550140     
           1           2           1           1  0.31644683544560115     
           1           2           1           2  0.85759242962769755     
           1           2           2           1  0.22750515843306102     
           1           2           2           2  0.25519529604128699     
           1           2           3           3   2.5385755504997193E-002
           1           2           4           4   2.5385755504997193E-002
           1           2           5           5   2.5385755504997193E-002
           1           3           1           3  0.96126198591768763     
           1           3           2           3  0.23048476788510763     
           1           3           3           1  0.18314923638550140     
           1           3           3           2   2.5385755504997196E-002
           1           4           1           4  0.96126198591768763     
           1           4           2           4  0.23048476788510763     
           1           4           4           1  0.18314923638550140     
           1           4           4           2   2.5385755504997196E-002
           1           5           1           5  0.96126198591768763     
           1           5           2           5  0.23048476788510763     
           1           5           5           1  0.18314923638550140     
           1           5           5           2   2.5385755504997196E-002
           2           1           1           1  0.31644683544560104     
           2           1           1           2  0.22750515843306124     
           2           1           2           1  0.85759242962769755     
           2           1           2           2  0.25519529604128716     
           2           1           3           3   2.5385755504997196E-002
           2           1           4           4   2.5385755504997196E-002
           2           1           5           5   2.5385755504997196E-002
           2           2           1           1  0.22750515843306124     
           2           2           1           2  0.25519529604128710     
           2           2           2           1  0.25519529604128688     
           2           2           2           2  0.76549472675247321     
           2           2           3           3   2.8528661607405536E-002
           2           2           4           4   2.8528661607405536E-002
           2           2           5           5   2.8528661607405536E-002
           2           3           1           3  0.23048476788510763     
           2           3           2           3  0.77495325163802398     
           2           3           3           1   2.5385755504997193E-002
           2           3           3           2   2.8528661607405536E-002
           2           4           1           4  0.23048476788510763     
           2           4           2           4  0.77495325163802398     
           2           4           4           1   2.5385755504997193E-002
           2           4           4           2   2.8528661607405536E-002
           2           5           1           5  0.23048476788510763     
           2           5           2           5  0.77495325163802398     
           2           5           5           1   2.5385755504997193E-002
           2           5           5           2   2.8528661607405536E-002
           3           1           1           3  0.18314923638550140     
           3           1           2           3   2.5385755504997196E-002
           3           1           3           1  0.96126198591768763     
           3           1           3           2  0.23048476788510763     
           3           2           1           3   2.5385755504997193E-002
           3           2           2           3   2.8528661607405536E-002
           3           2           3           1  0.23048476788510763     
           3           2           3           2  0.77495325163802398     
           3           3           1           1  0.18314923638550140     
           3           3           1           2   2.5385755504997196E-002
           3           3           2           1   2.5385755504997193E-002
           3           3           2           2   2.8528661607405536E-002
           3           3           3           3   1.0405308991232869     
           3           3           4           4   6.3705973415711006E-002
           3           3           5           5   6.3705973415711006E-002
           3           4           3           4  0.91311895229186402     
           3           4           4           3   6.3705973415711006E-002
           3           5           3           5  0.91311895229186402     
           3           5           5           3   6.3705973415711006E-002
           4           1           1           4  0.18314923638550140     
           4           1           2           4   2.5385755504997196E-002
           4           1           4           1  0.96126198591768763     
           4           1           4           2  0.23048476788510763     
           4           2           1           4   2.5385755504997193E-002
           4           2           2           4   2.8528661607405536E-002
           4           2           4           1  0.23048476788510763     
           4           2           4           2  0.77495325163802398     
           4           3           3           4   6.3705973415711006E-002
           4           3           4           3  0.91311895229186402     
           4           4           1           1  0.18314923638550140     
           4           4           1           2   2.5385755504997196E-002
           4           4           2           1   2.5385755504997193E-002
           4           4           2           2   2.8528661607405536E-002
           4           4           3           3   6.3705973415711006E-002
           4           4           4           4   1.0405308991232869     
           4           4           5           5   6.3705973415711006E-002
           4           5           4           5  0.91311895229186402     
           4           5           5           4   6.3705973415711006E-002
           5           1           1           5  0.18314923638550140     
           5           1           2           5   2.5385755504997196E-002
           5           1           5           1  0.96126198591768763     
           5           1           5           2  0.23048476788510763     
           5           2           1           5   2.5385755504997193E-002
           5           2           2           5   2.8528661607405536E-002
           5           2           5           1  0.23048476788510763     
           5           2           5           2  0.77495325163802398     
           5           3           3           5   6.3705973415711006E-002
           5           3           5           3  0.91311895229186402     
           5           4           4           5   6.3705973415711006E-002
           5           4           5           4  0.91311895229186402     
           5           5           1           1  0.18314923638550140     
           5           5           1           2   2.5385755504997196E-002
           5           5           2           1   2.5385755504997193E-002
           5           5           2           2   2.8528661607405536E-002
           5           5           3           3   6.3705973415711006E-002
           5           5           4           4   6.3705973415711006E-002
           5           5           5           5   1.0405308991232869     
